Id,Score
509339,5
509341,5
509354,5
509365,5
509372,5
509375,5
509377,5
509386,5
509403,5
509413,5
509415,5
509419,5
509429,4
509435,5
509437,5
509442,5
509451,5
509452,5
509454,5
509457,2
509458,5
509460,5
509461,5
509462,5
509463,5
509470,5
509471,5
509472,5
509477,5
509486,5
509487,5
509497,5
509500,5
509505,5
509509,3
509510,5
509528,4
509533,5
509542,5
509555,5
509558,5
509564,5
509567,5
509578,1
509583,4
509587,5
509591,5
509598,4
509604,4
509605,5
509609,5
509611,5
509622,4
509629,5
509630,5
509631,5
509641,5
509647,1
509658,5
509666,5
509667,5
509669,5
509670,5
509672,5
509673,5
509685,5
509688,5
509691,5
509693,5
509694,2
509696,4
509697,5
509699,5
509708,1
509710,5
509723,5
509725,5
509727,5
509737,4
509745,5
509747,3
509766,5
509771,5
509774,5
509777,5
509780,5
509787,5
509791,5
509792,5
509798,5
509800,5
509810,5
509834,5
509837,5
509839,5
509842,5
509846,5
509850,5
509860,5
509867,5
509872,5
509875,5
509878,5
509882,3
509900,5
509906,5
509916,5
509943,4
509967,5
509968,5
509975,5
509978,5
509990,5
509992,4
509995,2
509996,5
510000,5
510004,5
510009,5
510013,3
510016,5
510017,5
510019,5
510026,5
510028,5
510031,5
510039,5
510043,5
510044,5
510048,5
510049,5
510059,5
510073,5
510077,5
510078,5
510080,5
510084,5
510089,5
510090,5
510110,4
510117,5
510125,5
510126,2
510129,5
510135,3
510137,2
510144,3
510150,4
510156,5
510157,5
510159,4
510160,4
510175,5
510178,5
510191,4
510192,5
510193,5
510202,5
510207,1
510218,5
510221,5
510231,5
510239,5
510240,5
510251,5
510252,5
510270,5
510273,1
510274,2
510278,5
510280,5
510281,4
510287,5
510290,2
510295,1
510299,5
510313,5
510328,4
510331,4
510332,5
510336,4
510349,3
510352,5
510358,5
510361,5
510374,5
510389,5
510393,5
510406,5
510411,5
510415,5
510442,5
510443,4
510448,5
510449,4
510451,5
510467,4
510477,4
510486,3
510494,5
510501,5
510521,4
510532,5
510542,5
510545,5
510553,5
510561,5
510562,5
510563,5
510564,5
510569,5
510572,5
510574,5
510581,4
510586,5
510590,5
510594,5
510602,5
510606,5
510611,5
510612,5
510618,5
510621,5
510622,5
510631,5
510636,5
510640,5
510649,5
510654,3
510666,5
510676,5
510677,5
510682,5
510683,4
510697,5
510698,5
510704,5
510713,5
510721,5
510725,5
510728,3
510737,5
510741,5
510744,5
510753,4
510765,5
510768,4
510778,5
510783,5
510784,5
510787,4
510792,5
510806,5
510818,5
510822,5
510841,5
510847,5
510853,5
510862,5
510864,1
510869,4
510873,5
510874,4
510882,3
510885,5
510886,5
510889,5
510895,5
510901,5
510921,5
510922,5
510923,5
510931,5
510934,5
510947,5
510953,5
510961,3
510967,1
510972,5
510976,5
510981,5
510993,3
510995,5
510998,5
511002,5
511009,5
511021,4
511022,5
511029,5
511031,5
511047,5
511048,4
511055,5
511059,5
511063,5
511066,5
511071,5
511084,5
511085,5
511086,5
511092,5
511098,5
511104,5
511107,4
511116,4
511117,4
511119,5
511121,5
511122,1
511123,4
511130,5
511137,5
511153,5
511170,5
511176,5
511182,4
511184,5
511187,5
511199,1
511200,3
511201,5
511206,1
511208,5
511209,4
511211,5
511219,5
511224,5
511225,5
511232,5
511239,4
511240,4
511243,3
511244,3
511245,3
511252,4
511253,5
511275,2
511277,3
511281,5
511284,1
511285,5
511290,5
511299,5
511307,3
511308,4
511312,5
511324,5
511344,5
511346,4
511360,5
511370,4
511373,5
511377,4
511382,3
511391,5
511401,5
511403,3
511409,5
511412,4
511414,5
511415,1
511418,5
511420,5
511433,5
511434,5
511440,5
511444,5
511445,5
511447,5
511453,5
511454,5
511455,5
511458,5
511466,3
511479,5
511481,3
511488,5
511490,5
511493,5
511509,5
511515,5
511525,4
511527,5
511531,5
511538,5
511547,5
511558,5
511565,5
511568,4
511570,4
511574,4
511582,5
511583,5
511586,5
511588,5
511592,4
511603,4
511607,3
511609,3
511618,5
511624,5
511645,5
511667,5
511681,5
511689,5
511701,5
511704,5
511713,5
511716,5
511723,5
511730,5
511740,5
511756,5
511763,5
511764,5
511769,5
511771,5
511779,4
511782,5
511790,5
511793,5
511795,5
511799,5
511816,5
511819,3
511820,5
511821,5
511824,5
511832,5
511835,5
511840,5
511841,5
511846,5
511861,4
511866,4
511871,4
511874,2
511876,4
511889,5
511903,5
511904,4
511906,3
511908,5
511914,2
511916,1
511919,5
511926,5
511932,5
511934,4
511936,5
511937,5
511944,5
511945,5
511946,1
511951,1
511954,5
511956,4
511971,4
511980,5
511985,3
511987,5
511998,1
512014,5
512024,5
512027,4
512031,1
512032,4
512035,5
512039,1
512067,4
512077,5
512085,5
512086,5
512087,5
512093,5
512094,5
512103,2
512113,4
512116,4
512120,3
512124,5
512126,5
512134,5
512142,5
512143,4
512145,5
512146,5
512151,3
512161,4
512163,5
512171,5
512175,5
512191,5
512196,4
512197,4
512199,5
512211,5
512212,5
512213,1
512224,5
512227,5
512241,3
512249,5
512251,5
512259,5
512262,3
512267,5
512268,5
512288,4
512300,4
512307,5
512308,5
512309,5
512313,5
512318,5
512319,5
512322,5
512323,5
512327,5
512330,5
512332,5
512337,5
512339,5
512348,5
512367,2
512368,2
512369,5
512373,5
512376,4
512380,5
512383,4
512384,5
512385,4
512392,3
512395,5
512399,5
512413,5
512421,5
512424,3
512427,5
512435,1
512439,4
512441,5
512456,3
512460,3
512462,5
512466,4
512480,1
512499,3
512501,3
512505,5
512506,3
512507,5
512509,2
512511,5
512512,5
512527,1
512530,3
512548,5
512562,1
512565,4
512570,4
512580,5
512582,3
512585,5
512586,1
512588,2
512589,5
512590,1
512592,5
512615,5
512622,5
512625,5
512627,5
512637,5
512643,5
512647,5
512661,1
512664,3
512677,4
512686,3
512688,5
512690,1
512693,5
512695,5
512706,5
512708,5
512710,5
512726,5
512727,5
512733,5
512734,5
512735,5
512742,5
512743,5
512752,5
512756,5
512761,5
512763,5
512766,5
512771,5
512781,5
512787,5
512789,5
512800,5
512810,5
512814,3
512822,4
512823,4
512826,4
512834,5
512838,5
512849,5
512854,5
512856,5
512857,5
512862,4
512863,5
512866,5
512872,5
512878,5
512882,5
512900,5
512904,2
512905,5
512909,5
512919,4
512940,4
512942,5
512944,5
512955,4
512958,5
512964,5
512969,5
512974,5
512975,5
512976,5
512992,5
513002,5
513005,5
513006,5
513017,5
513023,5
513032,5
513054,5
513055,5
513061,5
513070,5
513084,5
513085,5
513086,5
513090,5
513092,5
513096,5
513099,5
513108,5
513115,5
513119,5
513123,5
513125,5
513132,3
513134,5
513138,5
513167,5
513169,5
513176,5
513177,5
513187,5
513190,5
513197,5
513198,3
513209,5
513212,4
513214,4
513215,5
513232,5
513237,5
513247,4
513248,5
513249,5
513256,4
513265,5
513267,5
513284,4
513295,5
513303,5
513309,5
513312,5
513320,5
513328,4
513332,5
513333,5
513334,5
513336,5
513339,5
513341,1
513345,5
513347,5
513348,5
513364,4
513371,3
513374,5
513375,5
513381,4
513383,4
513384,5
513387,5
513389,5
513390,5
513395,2
513400,5
513401,3
513422,5
513430,5
513432,5
513435,5
513441,5
513442,3
513447,5
513451,4
513453,5
513459,5
513464,4
513470,5
513471,5
513473,4
513477,1
513480,5
513483,5
513492,5
513496,5
513504,5
513513,5
513525,5
513526,5
513533,5
513534,5
513535,4
513539,5
513552,5
513564,1
513565,5
513577,4
513585,4
513589,5
513590,5
513593,5
513599,5
513604,2
513610,5
513617,5
513623,3
513627,3
513636,3
513640,4
513641,1
513644,4
513648,3
513650,4
513657,5
513661,5
513673,5
513686,4
513690,5
513695,5
513697,4
513706,4
513720,5
513730,5
513733,5
513737,4
513740,5
513742,5
513752,5
513763,5
513776,5
513783,5
513789,5
513794,5
513799,5
513800,5
513801,5
513806,5
513817,4
513819,5
513821,5
513829,5
513833,5
513846,5
513859,5
513863,5
513864,5
513874,5
513875,5
513876,3
513879,5
513880,5
513883,5
513886,5
513893,5
513895,5
513916,5
513920,5
513929,5
513934,5
513936,5
513939,5
513945,5
513952,5
513959,5
513963,5
513973,5
513975,5
513980,5
513983,1
513991,5
513997,5
514014,5
514030,5
514031,3
514039,1
514042,5
514051,3
514056,2
514070,5
514074,5
514083,4
514091,5
514092,5
514107,5
514114,5
514115,5
514132,5
514133,5
514139,5
514140,2
514144,5
514153,5
514155,5
514161,4
514167,5
514175,5
514178,5
514180,5
514192,5
514200,1
514203,5
514208,4
514212,1
514215,3
514216,1
514217,5
514221,5
514246,5
514253,5
514263,5
514268,3
514277,5
514281,3
514291,5
514294,5
514296,5
514299,5
514300,5
514301,5
514302,5
514306,5
514309,5
514310,5
514311,5
514332,5
514333,3
514343,5
514347,4
514354,5
514368,3
514373,5
514384,5
514385,5
514400,2
514401,3
514406,5
514416,5
514419,4
514437,4
514442,2
514450,5
514453,5
514454,4
514457,5
514459,4
514464,5
514465,3
514469,2
514472,4
514474,4
514477,5
514479,1
514481,4
514485,5
514493,5
514504,5
514510,3
514511,3
514512,5
514516,3
514520,1
514524,5
514532,5
514533,5
514537,5
514551,5
514552,5
514563,4
514564,5
514565,5
514569,3
514583,4
514594,4
514602,5
514613,4
514615,5
514616,5
514626,5
514628,4
514635,5
514639,5
514642,4
514656,5
514664,5
514666,5
514672,5
514679,5
514689,5
514694,3
514703,5
514704,5
514707,5
514712,5
514713,5
514719,5
514730,3
514760,3
514764,1
514773,4
514797,3
514808,4
514815,3
514822,4
514828,2
514851,5
514879,5
514884,3
514902,5
514905,4
514918,5
514922,5
514923,5
514927,5
514928,5
514934,5
514947,4
514951,5
514965,5
514966,5
514968,5
514969,5
514978,5
514994,5
515001,5
515002,5
515005,4
515007,5
515011,5
515021,5
515029,5
515052,1
515054,4
515057,5
515065,4
515074,5
515075,3
515094,5
515095,3
515103,5
515118,5
515130,5
515142,5
515164,5
515166,5
515174,4
515180,5
515213,3
515216,5
515228,5
515229,5
515230,5
515235,5
515238,1
515241,5
515246,5
515248,1
515253,4
515254,4
515257,4
515277,5
515279,5
515286,4
515287,5
515288,3
515289,5
515293,5
515299,5
515309,4
515310,4
515335,1
515338,5
515339,1
515350,5
515353,5
515358,4
515371,5
515377,3
515384,4
515390,5
515392,5
515397,5
515401,5
515416,3
515420,3
515421,5
515422,5
515428,5
515429,4
515431,4
515435,5
515439,2
515441,5
515444,5
515446,3
515452,3
515453,5
515455,4
515457,5
515460,5
515461,5
515464,5
515466,5
515470,5
515479,3
515480,2
515488,5
515501,5
515509,2
515516,4
515521,3
515552,5
515559,5
515562,5
515576,5
515578,2
515583,5
515588,5
515592,4
515593,5
515597,4
515599,4
515600,4
515603,5
515604,4
515623,5
515653,5
515657,5
515676,5
515677,5
515678,5
515683,5
515684,5
515694,5
515702,5
515704,5
515707,3
515709,5
515721,5
515722,5
515723,5
515727,4
515729,3
515731,4
515733,5
515744,5
515759,2
515765,5
515776,5
515778,5
515785,5
515794,4
515807,5
515812,5
515816,5
515818,5
515819,1
515820,5
515824,5
515826,5
515827,5
515840,5
515841,5
515847,5
515852,5
515856,1
515858,3
515863,5
515865,5
515868,5
515869,5
515872,4
515882,5
515892,5
515895,5
515897,1
515907,3
515914,3
515918,5
515919,4
515921,5
515934,5
515936,5
515942,5
515943,4
515946,4
515953,5
515961,5
515962,3
515963,5
515983,2
515992,5
515996,4
515998,4
516015,4
516019,5
516029,4
516030,5
516031,4
516046,5
516052,4
516055,4
516056,4
516057,5
516059,5
516071,5
516080,5
516083,4
516088,4
516091,5
516092,5
516118,5
516119,5
516120,5
516126,5
516142,3
516144,2
516150,5
516158,4
516161,5
516162,5
516167,4
516171,3
516177,5
516181,4
516183,5
516188,5
516193,5
516194,4
516195,4
516196,4
516198,4
516200,5
516207,3
516216,2
516228,5
516240,1
516246,5
516248,5
516249,1
516252,5
516254,5
516261,1
516263,4
516267,5
516276,3
516278,5
516281,5
516285,3
516286,4
516289,5
516291,5
516298,4
516299,1
516313,4
516327,5
516329,5
516340,1
516343,5
516346,5
516353,5
516358,3
516369,4
516370,1
516383,5
516394,4
516400,5
516408,5
516412,1
516414,5
516422,5
516430,4
516431,5
516433,5
516434,5
516439,5
516443,5
516448,5
516452,5
516459,5
516472,4
516483,5
516509,4
516518,4
516519,5
516524,5
516532,5
516534,5
516540,5
516541,5
516545,5
516553,5
516556,5
516571,5
516578,5
516579,1
516590,5
516595,5
516596,4
516607,5
516609,5
516612,5
516617,5
516624,5
516625,5
516626,5
516639,5
516643,5
516668,5
516672,5
516673,5
516677,5
516682,4
516684,4
516686,5
516688,4
516697,5
516723,1
516724,5
516745,5
516751,5
516752,5
516759,5
516760,4
516761,5
516764,5
516772,5
516775,1
516782,3
516783,5
516786,5
516797,5
516798,5
516801,5
516802,3
516803,5
516809,5
516810,5
516813,3
516814,5
516825,5
516827,5
516828,5
516832,5
516835,5
516839,5
516843,5
516850,5
516853,5
516854,5
516862,5
516866,5
516867,5
516872,3
516876,5
516882,5
516896,5
516898,2
516913,5
516914,5
516922,5
516923,1
516928,5
516936,5
516942,5
516943,5
516947,5
516951,4
516953,5
516960,5
516964,5
516981,5
516994,5
516995,5
517013,5
517014,5
517022,4
517025,4
517035,5
517036,5
517048,5
517055,4
517063,4
517075,3
517078,5
517080,4
517085,5
517086,5
517093,5
517099,5
517104,5
517112,5
517120,5
517121,5
517122,5
517126,4
517132,4
517142,5
517151,4
517153,5
517154,5
517155,4
517157,5
517162,5
517163,5
517166,4
517173,5
517187,2
517189,5
517195,4
517210,5
517212,4
517216,5
517237,4
517242,5
517244,4
517246,5
517249,1
517250,4
517255,5
517268,5
517276,5
517278,1
517279,4
517280,5
517282,5
517292,5
517297,4
517303,4
517306,1
517309,1
517311,5
517314,5
517343,2
517344,5
517346,5
517348,5
517360,5
517362,5
517367,5
517369,5
517390,5
517399,4
517400,3
517401,5
517408,5
517422,3
517426,4
517428,5
517430,5
517442,5
517447,5
517452,4
517467,5
517475,5
517476,5
517477,5
517479,3
517485,5
517495,5
517501,3
517512,5
517519,5
517521,5
517525,5
517528,3
517533,5
517534,1
517542,5
517566,4
517586,5
517592,5
517599,2
517602,5
517612,5
517616,5
517621,4
517633,5
517646,1
517657,3
517658,4
517659,4
517660,5
517663,4
517665,4
517672,5
517688,5
517689,5
517708,3
517715,5
517718,2
517731,5
517737,3
517744,5
517745,4
517747,5
517748,5
517749,3
517752,1
517764,5
517777,4
517787,4
517790,5
517794,1
517802,5
517810,2
517812,1
517814,4
517822,5
517825,5
517831,4
517839,4
517842,1
517845,4
517846,5
517861,5
517879,3
517880,5
517881,4
517888,5
517889,5
517891,3
517895,1
517900,1
517901,1
517904,5
517907,5
517914,5
517918,5
517922,1
517933,5
517934,5
517935,5
517941,4
517946,5
517952,5
517956,5
517962,5
517965,5
517976,5
517982,4
517983,5
517991,5
517998,5
517999,5
518001,5
518003,5
518007,5
518012,5
518013,5
518024,4
518028,5
518037,5
518038,5
518040,5
518043,5
518046,5
518053,5
518056,1
518069,5
518076,5
518082,5
518083,4
518087,5
518092,5
518095,5
518097,5
518098,5
518099,1
518100,5
518117,5
518123,5
518128,5
518150,5
518151,5
518155,1
518158,5
518159,5
518164,5
518167,5
518172,1
518199,5
518207,5
518211,5
518213,5
518216,5
518220,5
518221,5
518223,5
518226,5
518227,1
518229,5
518237,5
518254,3
518261,5
518267,5
518268,4
518273,4
518294,5
518295,5
518301,5
518305,5
518315,5
518321,5
518322,5
518324,5
518327,5
518330,3
518337,5
518341,1
518352,5
518357,5
518358,5
518359,5
518366,5
518384,5
518385,5
518392,5
518396,2
518399,5
518412,5
518414,4
518420,1
518429,1
518434,1
518441,5
518455,5
518457,5
518479,5
518499,4
518503,5
518508,5
518516,5
518520,5
518525,5
518527,4
518530,5
518544,5
518549,1
518553,5
518560,5
518562,5
518565,1
518566,5
518571,5
518574,5
518576,1
518588,5
518593,5
518594,5
518607,2
518608,1
518613,5
518617,5
518618,2
518623,3
518624,5
518631,5
518652,5
518663,5
518667,5
518669,5
518684,5
518694,5
518700,5
518705,4
518706,5
518714,5
518723,5
518736,5
518745,5
518747,5
518748,5
518754,5
518758,5
518763,3
518764,5
518771,2
518774,5
518781,5
518785,5
518787,5
518791,4
518796,5
518803,5
518806,5
518815,5
518826,4
518828,5
518831,5
518836,5
518841,5
518842,5
518846,5
518849,5
518850,5
518854,5
518859,5
518866,5
518872,5
518885,5
518899,5
518910,5
518912,5
518917,5
518923,5
518931,5
518937,1
518939,5
518941,5
518947,5
518949,5
518950,1
518956,5
518958,5
518969,5
518974,5
518975,5
518977,5
518983,5
518989,5
518991,5
519008,5
519012,5
519016,4
519022,5
519043,4
519044,5
519057,5
519063,5
519067,5
519069,4
519084,5
519088,5
519102,4
519108,5
519112,5
519117,5
519120,5
519130,5
519137,5
519147,5
519158,2
519160,5
519166,5
519170,5
519171,5
519172,5
519178,4
519184,4
519190,4
519193,5
519194,5
519198,5
519200,5
519205,5
519207,5
519209,5
519219,5
519225,1
519226,5
519233,5
519234,3
519237,5
519246,5
519252,5
519253,5
519262,4
519272,5
519278,5
519282,5
519283,5
519289,5
519296,2
519298,5
519299,1
519309,4
519310,5
519318,5
519319,5
519322,5
519324,5
519326,1
519327,5
519333,5
519335,4
519336,2
519345,5
519346,5
519354,5
519358,5
519360,5
519361,4
519363,5
519369,3
519379,5
519381,5
519384,4
519408,5
519417,4
519418,3
519425,5
519431,5
519433,4
519438,5
519439,4
519442,5
519449,3
519464,5
519475,5
519477,2
519483,5
519495,4
519500,5
519505,5
519507,5
519514,5
519521,5
519537,5
519546,5
519550,5
519559,5
519582,5
519584,5
519592,5
519605,5
519607,4
519618,5
519620,3
519626,5
519628,5
519630,5
519631,5
519636,5
519638,5
519645,5
519660,5
519670,4
519677,5
519678,1
519687,5
519696,5
519705,5
519709,5
519730,5
519743,5
519746,5
519760,5
519765,5
519773,5
519776,5
519780,5
519789,3
519810,5
519811,5
519819,5
519828,3
519831,5
519841,5
519850,5
519864,5
519871,5
519872,5
519874,5
519875,5
519885,3
519886,5
519888,5
519893,5
519907,5
519911,5
519914,5
519916,5
519928,5
519945,5
519946,5
519947,5
519951,5
519954,5
519965,5
519971,5
519972,5
519973,5
519978,5
519980,5
519987,5
519990,5
519997,5
520004,5
520005,5
520008,5
520011,5
520015,5
520020,5
520021,5
520022,5
520024,5
520043,5
520044,5
520046,5
520047,5
520055,5
520063,5
520070,2
520075,5
520078,5
520083,4
520085,5
520087,5
520103,5
520119,5
520122,5
520123,5
520128,5
520129,5
520134,5
520138,5
520141,5
520152,5
520160,5
520177,5
520180,5
520184,5
520188,5
520194,1
520225,5
520250,5
520251,5
520253,5
520255,5
520258,5
520259,4
520269,5
520273,5
520277,5
520284,5
520288,5
520295,5
520300,4
520307,5
520309,5
520317,5
520319,5
520326,5
520327,5
520336,5
520339,5
520344,5
520345,4
520350,5
520352,5
520361,5
520373,5
520382,5
520390,5
520404,3
520412,5
520415,5
520423,3
520433,5
520434,5
520446,5
520451,5
520464,5
520477,5
520478,5
520479,5
520480,1
520488,5
520491,5
520492,5
520498,5
520501,5
520516,5
520517,5
520518,5
520520,5
520525,3
520527,5
520537,5
520542,5
520558,5
520567,5
520569,3
520570,5
520573,5
520586,5
520593,5
520610,5
520612,5
520613,5
520618,5
520629,1
520632,5
520633,5
520638,5
520643,5
520650,5
520668,5
520674,5
520675,5
520682,5
520701,1
520714,5
520717,5
520725,5
520730,5
520735,5
520743,4
520752,3
520770,5
520776,5
520778,5
520783,5
520789,5
520794,5
520800,5
520809,5
520810,5
520812,3
520816,5
520819,5
520822,5
520830,5
520833,5
520841,5
520847,5
520855,5
520860,5
520871,5
520874,1
520875,4
520877,3
520881,4
520882,3
520886,4
520887,4
520894,4
520924,4
520925,5
520931,4
520932,1
520933,5
520936,4
520937,5
520940,5
520942,4
520955,5
520964,3
520968,5
520980,4
520984,3
520985,4
520987,4
520990,4
520995,4
521000,1
521006,1
521010,4
521012,3
521015,5
521017,1
521019,5
521021,5
521026,4
521032,4
521046,1
521049,3
521051,5
521053,1
521060,3
521068,3
521072,5
521075,5
521076,5
521081,5
521082,5
521086,5
521091,5
521094,5
521095,5
521098,5
521102,5
521105,5
521109,5
521124,5
521130,5
521137,4
521149,5
521150,5
521152,5
521159,5
521164,1
521171,5
521175,5
521182,5
521185,5
521191,5
521192,5
521193,4
521198,5
521199,4
521203,1
521218,5
521224,5
521225,5
521227,5
521233,5
521244,5
521259,4
521263,1
521279,5
521280,5
521281,5
521291,5
521294,4
521301,4
521302,4
521322,4
521323,4
521326,4
521329,4
521334,5
521335,3
521341,4
521342,4
521356,5
521357,1
521359,5
521370,5
521371,5
521372,5
521376,5
521381,4
521392,4
521406,2
521409,4
521412,4
521418,4
521421,5
521424,4
521448,4
521453,5
521456,3
521459,5
521465,5
521468,5
521473,3
521490,4
521493,4
521494,5
521503,5
521512,5
521519,5
521542,4
521549,4
521554,4
521570,5
521571,5
521573,4
521576,5
521578,5
521607,4
521616,3
521642,4
521644,5
521647,1
521648,3
521652,5
521654,5
521655,5
521665,4
521673,4
521677,1
521678,4
521682,4
521686,5
521689,5
521693,3
521704,5
521709,1
521713,5
521717,5
521720,5
521751,1
521756,5
521772,5
521776,5
521788,5
521791,5
521796,5
521798,1
521802,5
521803,3
521818,5
521822,5
521823,5
521824,4
521836,5
521839,2
521843,4
521850,3
521853,5
521856,5
521863,5
521870,4
521872,5
521885,5
521901,5
521926,5
521929,5
521935,5
521939,5
521942,5
521943,5
521949,5
521955,5
521959,5
521967,5
521971,5
521980,5
521981,5
521998,5
522006,5
522009,5
522015,5
522026,5
522028,5
522029,1
522034,5
522038,4
522046,5
522049,5
522050,5
522053,5
522058,5
522070,5
522071,3
522084,5
522093,5
522101,5
522113,5
522122,5
522131,5
522135,5
522145,5
522146,5
522147,5
522148,5
522151,5
522155,5
522159,5
522166,5
522185,4
522205,5
522212,5
522217,5
522218,5
522232,4
522234,4
522237,1
522238,5
522239,4
522244,5
522246,4
522249,1
522273,5
522274,4
522276,3
522286,4
522294,4
522303,1
522314,3
522320,1
522321,4
522322,5
522324,5
522328,4
522334,2
522338,5
522341,5
522352,4
522355,5
522363,5
522368,4
522371,5
522380,1
522386,3
522390,1
522396,4
522397,4
522404,3
522406,3
522411,5
522413,1
522415,3
522416,5
522417,4
522420,4
522421,4
522426,5
522430,4
522431,1
522434,3
522437,1
522441,3
522443,1
522446,3
522449,3
522455,5
522462,5
522473,2
522479,4
522480,5
522485,1
522488,2
522491,4
522500,4
522519,3
522531,5
522535,4
522536,1
522537,2
522538,5
522547,4
522558,5
522561,5
522565,5
522572,4
522585,5
522588,5
522590,5
522593,5
522595,5
522598,5
522599,5
522600,5
522605,4
522607,4
522608,1
522613,5
522620,4
522621,5
522627,5
522628,5
522642,2
522649,5
522655,5
522664,5
522670,5
522671,5
522673,5
522680,4
522682,3
522686,5
522690,3
522691,4
522698,5
522704,5
522708,5
522710,5
522714,5
522715,5
522716,3
522721,5
522725,5
522728,5
522735,3
522744,5
522758,5
522770,2
522789,5
522793,5
522795,5
522796,5
522801,5
522803,5
522808,4
522812,5
522828,1
522830,4
522837,1
522841,5
522844,3
522851,1
522860,4
522867,5
522872,3
522876,2
522879,3
522890,4
522900,5
522904,4
522906,1
522919,1
522921,5
522922,1
522929,5
522933,3
522935,5
522937,5
522941,5
522962,4
522965,5
522967,5
522974,4
522988,5
522991,5
522996,5
523005,5
523006,3
523016,5
523018,5
523019,5
523032,5
523068,5
523070,5
523072,1
523075,2
523082,2
523084,5
523085,5
523091,2
523099,1
523105,5
523118,5
523121,4
523135,5
523136,5
523137,5
523140,5
523146,5
523147,5
523160,1
523161,5
523171,5
523176,5
523185,5
523186,5
523189,4
523209,5
523212,5
523219,5
523220,5
523224,5
523225,5
523226,5
523229,5
523244,5
523252,5
523257,5
523261,5
523265,5
523270,5
523271,5
523278,4
523279,2
523282,2
523283,5
523287,5
523293,5
523295,3
523301,5
523305,5
523307,5
523314,5
523331,5
523337,4
523338,1
523339,5
523340,5
523362,5
523371,5
523373,5
523378,5
523379,5
523382,5
523389,5
523405,5
523406,4
523412,4
523418,5
523426,4
523440,5
523448,5
523457,5
523460,4
523468,5
523477,5
523487,5
523489,5
523493,4
523494,5
523498,5
523506,5
523508,5
523516,5
523529,5
523531,5
523534,5
523540,5
523544,5
523549,5
523551,5
523552,5
523561,3
523577,5
523581,5
523582,3
523585,5
523595,5
523596,5
523598,5
523601,5
523602,1
523607,2
523610,1
523613,5
523615,5
523623,5
523626,1
523630,5
523638,4
523639,5
523645,5
523648,5
523653,5
523662,5
523672,5
523677,5
523679,5
523691,5
523701,3
523707,3
523709,5
523710,5
523715,5
523716,3
523720,5
523721,3
523723,5
523732,5
523733,5
523736,5
523741,5
523752,5
523754,4
523756,5
523766,5
523774,3
523780,5
523788,1
523802,4
523803,4
523821,5
523828,5
523829,4
523845,4
523853,1
523859,4
523869,4
523872,4
523873,5
523874,3
523881,5
523882,1
523883,4
523886,4
523890,5
523894,5
523896,5
523897,4
523904,5
523911,5
523926,3
523932,5
523933,1
523941,1
523942,5
523949,5
523955,1
523960,5
523963,4
523967,5
523970,5
523971,3
523974,4
523975,5
523982,2
523987,5
523992,5
523997,4
523999,4
524008,5
524013,5
524015,5
524019,4
524023,5
524026,5
524027,5
524028,4
524031,5
524032,4
524048,1
524052,5
524068,4
524070,5
524071,5
524073,5
524075,5
524078,5
524082,4
524085,5
524087,5
524088,5
524089,3
524093,5
524094,4
524099,3
524103,4
524105,5
524121,3
524126,3
524127,1
524132,5
524134,4
524147,5
524149,5
524165,1
524166,5
524171,5
524172,5
524177,5
524181,3
524182,5
524196,5
524199,5
524200,5
524220,4
524221,5
524235,1
524238,4
524244,5
524245,5
524249,5
524254,5
524258,5
524260,5
524264,5
524267,5
524270,5
524276,5
524284,5
524293,5
524296,5
524310,5
524316,5
524327,5
524330,5
524342,5
524345,2
524346,5
524349,5
524350,5
524353,4
524360,4
524371,4
524379,5
524381,4
524394,4
524397,5
524403,5
524406,4
524412,5
524415,5
524421,5
524424,5
524430,4
524432,5
524453,5
524490,5
524492,5
524494,5
524497,5
524504,5
524509,3
524510,4
524518,1
524523,1
524530,3
524533,3
524540,5
524541,5
524544,4
524557,5
524561,4
524564,4
524566,4
524572,5
524579,4
524585,5
524592,5
524615,5
524618,5
524621,5
524628,4
524632,5
524633,5
524635,3
524642,5
524648,4
524654,5
524659,5
524671,4
524673,2
524687,2
524701,5
524710,5
524713,5
524714,5
524721,5
524733,1
524738,4
524742,5
524748,1
524760,5
524765,5
524766,3
524781,4
524783,5
524789,5
524797,5
524810,5
524817,5
524820,3
524828,5
524837,4
524840,5
524841,5
524843,5
524846,5
524849,5
524852,5
524864,5
524873,4
524874,5
524881,5
524887,5
524888,5
524913,5
524914,4
524917,5
524918,4
524928,5
524935,4
524936,5
524950,5
524963,5
524965,5
524968,5
524985,5
524987,5
524989,4
524999,5
525001,5
525002,5
525005,4
525008,5
525020,5
525023,4
525029,5
525038,5
525046,5
525048,5
525049,5
525053,5
525056,5
525067,5
525073,5
525094,2
525096,5
525099,3
525109,5
525110,5
525113,4
525115,5
525126,5
525130,5
525136,5
525137,5
525144,4
525148,3
525155,4
525163,5
525164,4
525177,4
525182,3
525185,5
525198,3
525203,5
525205,5
525207,3
525212,5
525217,5
525219,5
525228,5
525236,5
525242,5
525246,5
525255,2
525257,4
525258,5
525262,5
525264,5
525268,4
525269,5
525270,5
525276,5
525279,5
525285,5
525288,5
525304,1
525309,3
525310,3
525313,5
525322,5
525332,5
525334,5
525338,4
525353,5
525358,5
525362,1
525388,5
525408,5
525412,5
525419,5
525422,5
525431,5
525432,5
525462,4
525464,4
525479,5
525481,5
525493,4
525495,5
525499,4
525520,4
525523,5
525529,5
525534,5
525535,5
525539,4
525541,5
